"staging_key","name","poi_category","include_v1","coordinate_valid","feature_type","feature_type_code","latitude","longitude","datum","mapsheet","source"
"gazetteer:f9b94002e2c5df0e9df8e2a5","Lancelot Inlet","coast_island","True","True","Inlet (3)","1411","50.061666662654","-124.716111111111","WGS84","92K/2","BC Gazetteer"
"gazetteer:4c99ee31b0b06b8c68396db1","Landale, Mount","terrain","True","True","Mount","2743","48.9444444401269","-124.216388888889","WGS84","92C/16","BC Gazetteer"
"gazetteer:c1b6bbb7972f5fd80df247b4","Landslide Lake","freshwater","True","True","Lake","951","49.7591666625742","-125.847777777778","WGS84","92F/13","BC Gazetteer"
"gazetteer:2b79dd0c64e43d93faedb29b","Lane Hill","terrain","True","True","Hill","2705","50.7916666628383","-126.704444444444","WGS84","92L/15","BC Gazetteer"
"gazetteer:55b256bd885be5f1ff194f62","Lane Islet","coast_island","True","True","Islet","2307","49.1438888846278","-125.797777777778","WGS84","92F/4","BC Gazetteer"
"gazetteer:f4626b8be1816e631af5d896","Lang Bay","coast_island","True","True","Bay","1400","49.7730555514668","-124.357777777778","WGS84","92F/16","BC Gazetteer"
"gazetteer:f524d5a6d910c4cdce7e4696","Lang Bay","populated_administrative","False","True","Community","121","49.7805722168432","-124.3503956","WGS84","92F/16","BC Gazetteer"
"gazetteer:321f566425b84135cf1c00c0","Lang Cove","coast_island","True","True","Cove (2)","1407","48.4333333288668","-123.4225","WGS84","92B/6","BC Gazetteer"
"gazetteer:6b28cce9a870274cc877bec8","Lang Creek","freshwater","True","True","Creek (1)","602","49.7761111070233","-124.370555555556","WGS84","92F/16","BC Gazetteer"
"gazetteer:0329c750f5300756969f123f","Langford","populated_administrative","False","True","City","1","48.4497222177606","-123.504444444444","WGS84","92B/5","BC Gazetteer"
"gazetteer:3c4b1f52e4ba9f6ecf0a1257","Langford Creek","freshwater","True","True","Creek (1)","602","48.4636111066536","-123.552222222222","WGS84","92B/5","BC Gazetteer"
"gazetteer:e54ece7f221fbca6cb8c2e7e","Langford Lake","freshwater","True","True","Lake","951","48.4480555510934","-123.530277777778","WGS84","92B/5","BC Gazetteer"
"gazetteer:47b172fb6210c0fde1c500d8","Langford, Port","coast_island","True","True","Port (1)","1426","49.8036111070305","-126.937777777778","WGS84","92E/15","BC Gazetteer"
"gazetteer:f465d6d8ce735627b1bcc188","Langley Lake","freshwater","True","True","Lake","951","49.561666662521","-124.921388888889","WGS84","92F/10","BC Gazetteer"
"gazetteer:ec0ed05cb11094bf0158b3f4","Langsdorff Point","coast_island","True","True","Point","1604","50.3172222182754","-127.803333333333","WGS84","92L/5","BC Gazetteer"
"gazetteer:c065f8cd7343cf0a82a9a302","Lannon Creek","freshwater","True","True","Creek (1)","602","48.3869444399641","-123.684722222222","WGS84","92B/5","BC Gazetteer"
"gazetteer:c013f8e2ec57934bbb18399e","Lanterman Creek","freshwater","True","True","Creek (1)","602","49.3855555513617","-124.996388888889","WGS84","92F/7","BC Gazetteer"
"gazetteer:d23972e21cbde9c65750bf2d","Lantzville","populated_administrative","False","True","District Municipality (1)","35","49.2505555513243","-124.074444444444","WGS84","92F/8","BC Gazetteer"
"gazetteer:79bf4848eef00a35baf90650","Lanz Island","coast_island","True","True","Island","2300","50.8172222184001","-128.688888888889","WGS84","102I/15","BC Gazetteer"
"gazetteer:e5da73147b3798f0262af656","Lanz and Cox Islands Park","park_reference","True","True","Provincial Marine Park","594","50.8097222183983","-128.666666666667","WGS84","102I/15","BC Gazetteer"
"gazetteer:41903ce7db929a4126cc0111","Lapan Lake","freshwater","True","True","Lake","951","50.5302777738848","-125.880555555556","WGS84","92K/12","BC Gazetteer"
"gazetteer:019b0276d96f226965aba67e","Lardner, Mount","terrain","True","True","Mount","2743","50.9497222184322","-126.535833333333","WGS84","92L/15","BC Gazetteer"
"gazetteer:2920fe7f12daa1467b017c9c","Large Bedford Island","coast_island","True","True","Island","2300","48.315277773276","-123.600277777778","WGS84","92B/5","BC Gazetteer"
"gazetteer:c02f1f26b02592246d32f4ba","Larkins Island","coast_island","True","True","Island","2300","48.9902777734733","-125.359166666667","WGS84","92C/14","BC Gazetteer"
"gazetteer:d0a72c2b9bf96a634f7cf415","Laronde Lake","freshwater","True","True","Lake","951","50.0669444404332","-126.228888888889","WGS84","92L/1","BC Gazetteer"
"gazetteer:7289277e832d30c764ca184d","Larry Lake","freshwater","True","True","Lake","951","49.1180555512872","-125.438888888889","WGS84","92F/3","BC Gazetteer"
"gazetteer:d8eb502276332afc8061862f","Larsen Island","coast_island","True","True","Island","2300","50.6027777739028","-126.623611111111","WGS84","92L/10","BC Gazetteer"
"gazetteer:d079073e0076fc84526332e0","Larson Islet","coast_island","True","True","Islet","2307","49.5047222180611","-124.273333333333","WGS84","92F/9","BC Gazetteer"
"gazetteer:4f92ff589ba7d6727ab629bb","Larsons Landing","populated_administrative","False","True","Locality","108","49.9831174334533","-124.684694516028","WGS84","92F/15","BC Gazetteer"
"gazetteer:8a9e856dc755cba75749faaa","Lascelles Point","coast_island","True","True","Point","1604","51.0872222184652","-127.661944444444","WGS84","92M/4","BC Gazetteer"
"gazetteer:583cbf7fa7ce9c8d7e18df2f","Lascelles, Mount","terrain","True","True","Mount","2743","50.4652777738685","-125.731944444444","WGS84","92K/5","BC Gazetteer"
"gazetteer:f2784e510a12737d1d8b43e4","Lasqueti","populated_administrative","False","True","Post Office","113","49.4914527511134","-124.348559413506","WGS84","92F/8","BC Gazetteer"
"gazetteer:43446d3c0159672232c164de","Lasqueti Island","coast_island","True","True","Island","2300","49.4819444402771","-124.278611111111","WGS84","92F/8","BC Gazetteer"
"gazetteer:082e5b70ae7cd419b635eb4a","Lasqueti Island Ecological Reserve","park_reference","True","True","Ecological Reserve","587","49.4624999958273","-124.289444444444","WGS84","92F/8","BC Gazetteer"
"gazetteer:13677b78701ddec2e2c0dee5","Latelle Creek","freshwater","True","True","Creek (1)","602","50.6724999961424","-125.467777777778","WGS84","92K/11","BC Gazetteer"
"gazetteer:689b4a24bbae8c3c1ccc50d6","Laughlin Lake","freshwater","True","True","Lake","951","48.9486111067947","-123.503888888889","WGS84","92B/13","BC Gazetteer"
"gazetteer:663c4fd3deab9cd1b221772e","Laura Bay","coast_island","True","True","Bay","1400","50.8211111072899","-126.570555555556","WGS84","92L/15","BC Gazetteer"
"gazetteer:8e9428c511dd248c03280ac6","Laura Cove","coast_island","True","True","Cove (2)","1407","50.1461111071204","-124.668333333333","WGS84","92K/2","BC Gazetteer"
"gazetteer:96cdd2aa2a9bb239a24e98c0","Laura Creek","freshwater","True","True","Creek (1)","602","50.8102777739539","-128.236111111111","WGS84","102I/16","BC Gazetteer"
"gazetteer:e5ea2b9329411ca6bc697257","Laura Point","coast_island","True","True","Point","1604","48.8644444401039","-123.305","WGS84","92B/14","BC Gazetteer"
"gazetteer:39a5ba7f2763b4cd4b333e39","Laurel Point","coast_island","True","True","Point","1604","48.4244444399753","-123.376111111111","WGS84","92B/6","BC Gazetteer"
"gazetteer:1b8d91bc699269809c573fc4","Laurie Creek","freshwater","True","True","Creek (1)","602","49.7749999959118","-126.829722222222","WGS84","92E/15","BC Gazetteer"
"gazetteer:433db2750bbaab533ed797b0","Law Point","coast_island","True","True","Point","1604","49.1524999957413","-123.697777777778","WGS84","92G/4","BC Gazetteer"
"gazetteer:9598773021baee39281b5e82","Lawanth 5","reserve_military","False","True","Indian Reserve-Réserve indienne","512","50.9497626635393","-126.868123735897","WGS84","92L/15","BC Gazetteer"
"gazetteer:25d25c3544cef2442d4c0d80","Lawier Lake","freshwater","True","True","Lake","951","50.0816666626592","-125.514722222222","WGS84","92K/4","BC Gazetteer"
"gazetteer:0877fd330042b0fdcd2ea6eb","Lawn Point","coast_island","True","True","Point","1604","50.325277773833","-127.976666666667","WGS84","92L/5","BC Gazetteer"
"gazetteer:c902810720e375419149a2d1","Lawn Point Park","park_reference","True","True","Provincial Park","545","50.3374999960584","-127.973611111111","WGS84","92L/5","BC Gazetteer"
"gazetteer:4b41c016e7b1d6bdc91f9a72","Lawrence Islets","coast_island","True","True","Islets","2308","49.2133333290918","-126.0725","WGS84","92E/1","BC Gazetteer"
"gazetteer:f73f5718b9dd20e9f0d8de03","Lawrence Point","coast_island","True","True","Point","1604","50.446111107197","-125.0975","WGS84","92K/6","BC Gazetteer"
"gazetteer:2822a62ed39d5c119741e950","Lawson Lake","freshwater","True","True","Lake","951","50.033888884869","-125.575","WGS84","92K/4","BC Gazetteer"
"gazetteer:5b9198a53ddba9963012560b","Lawton Point","coast_island","True","True","Point","1604","48.8013888845302","-125.191666666667","WGS84","92C/14","BC Gazetteer"
"gazetteer:9c2f558f45ad304585ac2e81","Laylee Island","coast_island","True","True","Island","2300","49.0744444401638","-125.507222222222","WGS84","92F/4","BC Gazetteer"
"gazetteer:afbdaa883351144eb160946a","Lazar, Mount","terrain","True","True","Mount","2743","48.6116666622528","-123.824722222222","WGS84","92B/12","BC Gazetteer"
"gazetteer:59c8439141251b5c02bcd8d2","Lazo","populated_administrative","False","True","Community","121","49.7139399968257","-124.9095","WGS84","92F/10","BC Gazetteer"
"gazetteer:d871281f0f2e9aafc69f8443","Lazo, Cape","coast_island","True","True","Cape","1600","49.7013888847809","-124.86","WGS84","92F/10","BC Gazetteer"
"gazetteer:cab185d0330e1c56b75e8380","Le Claire Point","coast_island","True","True","Point","1604","49.4447222180446","-126.461666666667","WGS84","92E/8","BC Gazetteer"
"gazetteer:7eea99ebd2063ed4d1c110a2","Le Mare Lake","freshwater","True","True","Lake","951","50.4183333294121","-127.886111111111","WGS84","92L/5","BC Gazetteer"
"gazetteer:571c73376bae22faa4d61cb0","Leach Islet","coast_island","True","True","Islet","2307","48.8308333289832","-125.240833333333","WGS84","92C/14","BC Gazetteer"
"gazetteer:fead179443296cf820808b8d","Leader lake","freshwater","True","True","Lake","951","49.4213888847049","-125.560555555556","WGS84","92F/5","BC Gazetteer"
"gazetteer:be429baac36e1197b561c36d","Leading Hill","terrain","True","True","Hill","2705","49.8591666626008","-127.014444444444","WGS84","92E/14","BC Gazetteer"
"gazetteer:01c0dac94b6decd17a9213d7","Leading Hill","terrain","True","True","Hill","2705","50.9297222184274","-127.394166666667","WGS84","92L/14","BC Gazetteer"
"gazetteer:26616ff14b139fd5313f4bfb","Leading Islet","coast_island","True","True","Islet","2307","50.6927777739252","-126.672777777778","WGS84","92L/10","BC Gazetteer"
"gazetteer:6be162dd0a33daa02ba26fd5","Leaning Tree Hill","terrain","True","True","Hill","2705","49.8630555514908","-124.505833333333","WGS84","92F/15","BC Gazetteer"
"gazetteer:7396fe6e09be05bbbf5bd5e5","Leask Creek","freshwater","True","True","Creek (1)","602","50.4694444405362","-125.043888888889","WGS84","92K/6","BC Gazetteer"
"gazetteer:636b9ed20442753e329fd6a2","Leask Lake","freshwater","True","True","Lake","951","50.4749999960931","-125.028888888889","WGS84","92K/6","BC Gazetteer"
"gazetteer:40b740462df593cda385b390","Leboeuf Bay","coast_island","True","True","Bay","1400","49.1944444401976","-123.819166666667","WGS84","92G/4","BC Gazetteer"
"gazetteer:dd2f42649348ee95aa6cf7ff","Leche Islet","coast_island","True","True","Islet","2307","50.8958333295303","-126.967222222222","WGS84","MCR003","BC Gazetteer"
"gazetteer:7455abc0dffa9dc8f2da9b3b","Ledge Point","coast_island","True","True","Point","1604","50.6041666627921","-127.078888888889","WGS84","92L/11","BC Gazetteer"
"gazetteer:da379c161bb7759beb52d3e8","Ledge Rock","other","False","True","Rock (1)","2024","50.6919444405916","-126.698055555556","WGS84","92L/10","BC Gazetteer"
"gazetteer:e69bda5caf36875fc05ca0b5","Ledingham Creek","freshwater","True","True","Creek (1)","602","48.4544444399842","-124.185555555556","WGS84","92C/8","BC Gazetteer"
"gazetteer:a9abdba124851082605b7b06","Ledum Lake","freshwater","True","True","Lake","951","50.1749999960167","-127.803333333333","WGS84","92L/4","BC Gazetteer"
"gazetteer:79bb09e4713a279ab8e66678","Lee Bay","coast_island","True","True","Bay","1400","49.6377777672639","-124.065277777778","WGS84","92F/9","BC Gazetteer"
"gazetteer:87d870a5555f8586b19d9aed","Lee Islands","coast_island","True","True","Islands","2301","50.385833329404","-125.359722222222","WGS84","92K/6","BC Gazetteer"
"gazetteer:ce57092bb702f3ffd7fc93b4","Lee Lake","freshwater","True","True","Lake","951","49.6880555514441","-124.133611111111","WGS84","92F/9","BC Gazetteer"
"gazetteer:f35f47cce60fa2c95dd5e416","Lee Lake","freshwater","True","True","Lake","951","50.9822222184401","-127.144722222222","WGS84","92L/14","BC Gazetteer"
"gazetteer:f2831a9f2596a0aa7e108cd7","Lee Rock","other","False","True","Rock (1)","2024","48.4164621384219","-123.284609869695","WGS84","92B/6","BC Gazetteer"
"gazetteer:81319a9bf2e0ade3693271da","Leech Island","coast_island","True","True","Island","2300","48.9922222179183","-123.648888888889","WGS84","92B/13","BC Gazetteer"
"gazetteer:24d239151512611c5bb09043","Leech River","freshwater","True","True","River","600","48.4941666622182","-123.712222222222","WGS84","92B/5","BC Gazetteer"
"gazetteer:cc2df518dbce6c057256e519","Leech River Memorial","heritage","True","True","Provincial Historic Site","592","48.4958333288854","-123.711666666667","WGS84","92B/5","BC Gazetteer"
"gazetteer:86daa247cddb028531a48e8f","Leechtown","populated_administrative","False","True","Locality","108","48.4958333288854","-123.7125","WGS84","92B/5","BC Gazetteer"
"gazetteer:038445116e971d11a6e7aa3a","Leeke Islets","coast_island","True","True","Islets","2308","49.2258333290952","-126.05","WGS84","92E/1","BC Gazetteer"
"gazetteer:dcb124880c66cdd9ba2badac","Leeson Creek","freshwater","True","True","Creek (1)","602","50.5066666627678","-128.081666666667","WGS84","102I/9","BC Gazetteer"
"gazetteer:1dc0971037e01db1cbece9d9","Leeson Lake","freshwater","True","True","Lake","951","50.518888884993","-128.061388888889","WGS84","102I/9","BC Gazetteer"
"gazetteer:a1463d4be66612a7bf631d17","Leeson Point","coast_island","True","True","Point","1604","50.5358333294417","-127.626388888889","WGS84","92L/12","BC Gazetteer"
"gazetteer:1887abbb37a5801b6feaea10","Leeson Rock","other","False","True","Rock (1)","2024","50.5338888849968","-127.624444444444","WGS84","92L/12","BC Gazetteer"
"gazetteer:448d868b9cfc17b8d0d9b0c6","Leighton Peak","terrain","True","True","Peak (2)","2703","49.8638888848243","-126.335833333333","WGS84","92E/16","BC Gazetteer"
"gazetteer:600c26793a2f47a409c4cb9f","Leiner River","freshwater","True","True","River","600","49.9116666626147","-126.643333333333","WGS84","92E/15","BC Gazetteer"
"gazetteer:17f56fb482224fa8ca8566fb","Leiner, Mount","terrain","True","True","Mount","2743","49.9622222181835","-126.575277777778","WGS84","92E/15","BC Gazetteer"
"gazetteer:91aa443e2c1fc9792aec8a08","Lemberg Point","coast_island","True","True","Point","1604","49.4922222180576","-123.954166666667","WGS84","92G/5","BC Gazetteer"
"gazetteer:7e764879dc4ec5a1eca27ec5","Lemmens Inlet","coast_island","True","True","Inlet (3)","1411","49.191666662419","-125.871111111111","WGS84","92F/4","BC Gazetteer"
"gazetteer:bc66f76c48688c055f4d2cd0","Lemon Point","coast_island","True","True","Point","1604","50.8577777739655","-127.773611111111","WGS84","92L/13","BC Gazetteer"
"gazetteer:c5e09742c9d4753a68bff991","Lemon, Mount","terrain","True","True","Mount","2743","50.8744444406363","-127.789722222222","WGS84","92L/13","BC Gazetteer"
"gazetteer:4fd76c9c48f7b9ba1da1973f","Lenfesty Point","coast_island","True","True","Point","1604","48.508333328889","-123.547777777778","WGS84","92B/12","BC Gazetteer"
"gazetteer:9551b830ce27270700722b9d","Lennard Island","coast_island","True","True","Island","2300","49.1111111068408","-125.9225","WGS84","92F/4","BC Gazetteer"
"gazetteer:76d50245a923aaa6a211bf6b","Lens Creek","freshwater","True","True","Creek (1)","602","48.5863888844676","-124.258333333333","WGS84","92C/9","BC Gazetteer"
"gazetteer:f9afab0a4edd1595c9b81d68","Leonard Point","coast_island","True","True","Point","1604","50.6022222183472","-126.949722222222","WGS84","92L/10","BC Gazetteer"
"gazetteer:97719bd0ae552d40cdafcc7a","Leonard Rock","other","False","True","Rock (1)","2024","50.606111107237","-126.972222222222","WGS84","92L/10","BC Gazetteer"
"gazetteer:f198f4458359052620a916ca","Leone Island","coast_island","True","True","Island","2300","50.6058333294592","-126.647222222222","WGS84","92L/10","BC Gazetteer"
"gazetteer:351ddbca230867a0a3f94fce","Levesque Bay","coast_island","True","True","Bay","1400","50.6502777739146","-126.3675","WGS84","92L/9","BC Gazetteer"
"gazetteer:0ffc338d9e88af0ceb9c544b","Lewis Bay","coast_island","True","True","Bay","1400","48.6877777733862","-123.385555555556","WGS84","92B/11","BC Gazetteer"
"gazetteer:7c87c977ed3e2a58a09e6178","Lewis Channel","coast_island","True","True","Channel (3)","1201","50.1833333293522","-124.923611111111","WGS84","92K/2","BC Gazetteer"
"gazetteer:6e1d4bc551c4d84c248a825a","Lewis Cove","coast_island","True","True","Cove (2)","1407","50.8236111072906","-127.052777777778","WGS84","92L/14","BC Gazetteer"
"gazetteer:5526a3222ef140d7068310e5","Lewis Point","coast_island","True","True","Point","1604","50.551666662779","-126.854166666667","WGS84","92L/10","BC Gazetteer"
"gazetteer:50c490eb09d8ac8a87c5a227","Lewis Reef","coast_island","True","True","Reef","2002","48.4164621384219","-123.284609869695","WGS84","92B/6","BC Gazetteer"
